t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
6790,53.646,148.85,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
6791,53.646,145.66,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
6792,53.646,140.96,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6793,53.646,138.75,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,139.7,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6794,53.646,133.42,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,209.54999999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6795,53.646,128.74,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,279.4,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6796,53.646,128.74,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,349.25,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6797,53.646,141.68,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,419.1,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6798,53.646,151.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,339.1,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6799,53.646,151.47,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90494000000001,0.0,79.90494000000001,259.19506,1.0,-0.0,-0.0,0.09506,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.09506,79.90494000000001,0.0,130.15
6800,53.646,148.72,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.60310000000001,0.0,79.60310000000001,179.59196,1.0,-0.0,-0.0,0.39690000000000003,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.39690000000000003,79.60310000000001,0.0,130.15
6801,53.646,133.43,-0.0,0.0,0.0,0.0,199.37966,200.0,0.62034,-69.85,69.85,0.0,249.44196,0.0,1.0,1.0,0.62034,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.62034,0.0,69.85,130.15
6802,53.646,117.92,-0.0,0.0,0.0,0.0,199.23364,200.0,0.76636,-69.85,69.85,0.0,319.29196,0.0,1.0,-0.0,0.76636,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.76636,0.0,69.85,130.15
6803,53.646,117.92,-0.0,0.0,0.0,0.0,199.15524,200.0,0.84476,-69.85,69.85,0.0,389.14196000000004,0.0,1.0,-0.0,0.84476,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.84476,0.0,69.85,130.15
6804,53.646,117.91,-0.0,0.0,0.0,0.0,199.1376,200.0,0.8623999999999999,-69.85,69.85,0.0,458.99196000000006,0.0,1.0,-0.0,0.8623999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.8623999999999999,0.0,69.85,130.15
6805,53.646,117.92,-0.0,0.0,0.0,0.0,199.17778,200.0,0.82222,-69.85,69.85,0.0,528.8419600000001,0.0,1.0,-0.0,0.82222,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.82222,0.0,69.85,130.15
6806,53.646,117.92,-0.0,0.0,0.0,0.0,199.27382,200.0,0.7261799999999999,-69.85,69.85,0.0,598.6919600000001,0.0,1.0,-0.0,0.7261799999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.7261799999999999,0.0,69.85,130.15
6807,53.646,130.36,-0.0,0.0,0.0,0.0,199.44532,200.0,0.55468,-69.85,69.85,0.0,668.5419600000001,0.0,1.0,-0.0,0.55468,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.55468,0.0,69.85,130.15
6808,53.646,148.14,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.69228000000001,0.0,79.69228000000001,588.8496800000001,1.0,-0.0,1.0,0.30772,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.30772,79.69228000000001,0.0,130.15
6809,53.646,159.28,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,508.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6810,53.646,159.29,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,428.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6811,53.646,157.71,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,348.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6812,53.646,149.96,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,268.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6813,53.646,149.59,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,188.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6814,53.646,148.44,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,108.84968000000015,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6815,53.646,139.55,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,178.69968000000014,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6816,53.646,138.24,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,248.54968000000014,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6817,53.646,136.78,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,318.3996800000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6818,53.646,129.67,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,388.2496800000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6819,53.646,126.85,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,458.09968000000015,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6820,53.646,126.18,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,527.9496800000002,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6821,53.646,129.64,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,597.7996800000002,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
6822,53.646,148.44,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,517.7996800000002,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6823,53.646,148.44,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.98138,0.0,79.98138,437.8183000000002,1.0,-0.0,-0.0,0.018619999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.018619999999999998,79.98138,0.0,130.15
6824,53.646,138.24,1.0,300.0,120.0,160.0,79.94218,200.0,120.05782,-69.85,69.85,0.0,507.66830000000016,0.0,1.0,1.0,0.057819999999999996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.057819999999999996,0.0,69.85,130.15
6825,53.646,119.51,-0.0,0.0,0.0,0.0,199.92552,200.0,0.07447999999999999,-69.85,69.85,0.0,577.5183000000002,0.0,1.0,-0.0,0.07447999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.07447999999999999,0.0,69.85,130.15
6826,53.646,116.55,-0.0,0.0,0.0,0.0,199.9461,200.0,0.053899999999999997,-69.85,69.85,0.0,647.3683000000002,0.0,1.0,-0.0,0.053899999999999997,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.053899999999999997,0.0,69.85,130.15
6827,53.646,116.34,-0.0,0.0,0.0,0.0,199.93532,200.0,0.06468,-69.85,69.85,0.0,717.2183000000002,0.0,1.0,-0.0,0.06468,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.06468,0.0,69.85,130.15
6828,53.646,116.34,-0.0,0.0,0.0,0.0,199.9412,200.0,0.0588,-69.85,69.85,0.0,787.0683000000002,0.0,1.0,-0.0,0.0588,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0588,0.0,69.85,130.15
6829,53.646,116.34,-0.0,0.0,0.0,0.0,199.95492,200.0,0.045079999999999995,-69.85,69.85,0.0,856.9183000000003,0.0,1.0,-0.0,0.045079999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.045079999999999995,0.0,69.85,130.15
6830,53.646,116.36,-0.0,0.0,0.0,0.0,199.94806,200.0,0.05194,-69.85,69.85,0.0,926.7683000000003,0.0,1.0,-0.0,0.05194,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.05194,0.0,69.85,130.15
6831,53.646,127.4,-0.0,0.0,0.0,0.0,199.96178,200.0,0.03822,-69.85,69.85,0.0,996.6183000000003,0.0,1.0,-0.0,0.03822,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.03822,0.0,69.85,130.15
6832,53.646,145.66,1.0,300.0,120.0,160.0,13.476819999999691,133.5316999999997,120.05488,-3.3816999999996824,3.3816999999996824,0.0,1000.0,0.0,1.0,0.0,0.05488,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.05488,0.0,3.3816999999996824,130.15
6833,53.646,160.9,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,920.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6834,53.646,166.4,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,840.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6835,53.646,166.38,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,760.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6836,53.646,160.9,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,680.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6837,53.646,155.23,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,600.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6838,53.646,152.68,1.0,300.0,120.0,160.0,-8.95000000000013,130.15,139.10000000000014,19.100000000000136,0.0,19.100000000000136,580.8999999999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,19.100000000000136,0.0,130.15
6839,53.646,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6840,53.099,149.96,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6841,53.099,144.55,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6842,53.099,138.09,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6843,53.099,143.1,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6844,53.099,152.41,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
6845,53.099,165.31,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,920.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6846,53.099,168.22,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,840.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
6847,53.099,168.22,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.97157999999999,0.0,79.97157999999999,760.02842,1.0,-0.0,-0.0,0.02842,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.02842,79.97157999999999,0.0,130.15
6848,53.099,212.16,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90690000000001,0.0,79.90690000000001,680.1215199999999,1.0,-0.0,-0.0,0.0931,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0931,79.90690000000001,0.0,130.15
6849,53.099,209.35,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.7011,0.0,79.7011,600.4204199999999,1.0,-0.0,-0.0,0.2989,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.2989,79.7011,0.0,130.15
6850,53.099,189.51,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.87456,0.0,79.87456,520.54586,1.0,-0.0,-0.0,0.12544,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.12544,79.87456,0.0,130.15
6851,53.099,161.09,1.0,300.0,120.0,160.0,79.6031,200.0,120.3969,-69.85,69.85,0.0,590.39586,0.0,1.0,1.0,0.39690000000000003,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.39690000000000003,0.0,69.85,130.15
6852,53.099,161.09,1.0,300.0,120.0,160.0,79.54234,200.0,120.45766,-69.85,69.85,0.0,660.24586,0.0,1.0,-0.0,0.45766,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.45766,0.0,69.85,130.15
6853,53.099,161.09,1.0,300.0,120.0,160.0,79.4169,200.0,120.5831,-69.85,69.85,0.0,730.09586,0.0,1.0,-0.0,0.5831,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.5831,0.0,69.85,130.15
